old_name,new_name,promportal_url,raw_url,collision_resolved
"Колесо зубчатое 1м63Б.70.223 .jpg","koleso_zubchatoe_1m63b.70.223_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.223_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.223_2.jpg","Yes"
"Колесо зубчатое 1м63Б.70.223.jpg","koleso_zubchatoe_1m63b.70.223_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.223_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.223_3.jpg","Yes"
"Колесо зубчатое 1м63Б.70.226  .jpg","koleso_zubchatoe_1m63b.70.226.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.226.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.226.jpg",""
"Колесо зубчатое 1м63Б.70.226 .jpg","koleso_zubchatoe_1m63b.70.226_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.226_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.226_2.jpg","Yes"
"Колесо зубчатое 1м63Б.70.226.jpg","koleso_zubchatoe_1m63b.70.226_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.226_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.226_3.jpg","Yes"
"Колесо зубчатое 1м63Б.70.228  .jpg","koleso_zubchatoe_1m63b.70.228.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.228.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.228.jpg",""
"Колесо зубчатое 1м63Б.70.228 .jpg","koleso_zubchatoe_1m63b.70.228_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.228_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.228_2.jpg","Yes"
"Колесо зубчатое 1м63Б.70.228.jpg","koleso_zubchatoe_1m63b.70.228_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.228_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/koleso_zubchatoe_1m63b.70.228_3.jpg","Yes"
"Маточная гайка 1Н983.60.110    .jpg","matochnaya_gayka_1n983.60.110.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/matochnaya_gayka_1n983.60.110.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/matochnaya_gayka_1n983.60.110.jpg",""
"Маточная гайка 1Н983.60.110   .jpg","matochnaya_gayka_1n983.60.110_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/matochnaya_gayka_1n983.60.110_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/matochnaya_gayka_1n983.60.110_2.jpg","Yes"
"Маточная гайка 1Н983.60.110  .jpg","matochnaya_gayka_1n983.60.110_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/matochnaya_gayka_1n983.60.110_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/matochnaya_gayka_1n983.60.110_3.jpg","Yes"
"Маточная гайка 1Н983.60.110 .jpg","matochnaya_gayka_1n983.60.110_4.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/matochnaya_gayka_1n983.60.110_4.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/matochnaya_gayka_1n983.60.110_4.jpg","Yes"
"Муфта обгонная 1H65.60.900   .jpg","mufta_obgonnaya_1h65.60.900.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/mufta_obgonnaya_1h65.60.900.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/mufta_obgonnaya_1h65.60.900.jpg",""
"Муфта обгонная 1H65.60.900  .jpg","mufta_obgonnaya_1h65.60.900_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/mufta_obgonnaya_1h65.60.900_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/mufta_obgonnaya_1h65.60.900_2.jpg","Yes"
"Муфта обгонная 1H65.60.900 .jpg","mufta_obgonnaya_1h65.60.900_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/mufta_obgonnaya_1h65.60.900_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/mufta_obgonnaya_1h65.60.900_3.jpg","Yes"
"Муфта обгонная 1H65.60.900.jpg","mufta_obgonnaya_1h65.60.900_4.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/mufta_obgonnaya_1h65.60.900_4.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/mufta_obgonnaya_1h65.60.900_4.jpg","Yes"
"Ползушка 1Н983.40.022.jpg","polzushka_1n983.40.022.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/polzushka_1n983.40.022.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/polzushka_1n983.40.022.jpg",""
"Револьверная головка - 16К30Ф3.40.000 .jpg","revolvernaya_golovka_-_16k30f3.40.000.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/revolvernaya_golovka_-_16k30f3.40.000.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/revolvernaya_golovka_-_16k30f3.40.000.jpg",""
"Револьверная головка - 16К30Ф3.40.000.jpg","revolvernaya_golovka_-_16k30f3.40.000_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/revolvernaya_golovka_-_16k30f3.40.000_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/revolvernaya_golovka_-_16k30f3.40.000_2.jpg","Yes"
"Револьверная головка - 16М30Ф3.40.000  .jpg","revolvernaya_golovka_-_16m30f3.40.000.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/revolvernaya_golovka_-_16m30f3.40.000.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/revolvernaya_golovka_-_16m30f3.40.000.jpg",""
"Револьверная головка - 16М30Ф3.40.000 .jpg","revolvernaya_golovka_-_16m30f3.40.000_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/revolvernaya_golovka_-_16m30f3.40.000_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/revolvernaya_golovka_-_16m30f3.40.000_2.jpg","Yes"
"Револьверная головка - 16М30Ф3.40.000.jpg","revolvernaya_golovka_-_16m30f3.40.000_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/revolvernaya_golovka_-_16m30f3.40.000_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/revolvernaya_golovka_-_16m30f3.40.000_3.jpg","Yes"
"Ролик КЖ 1840.02.001.016     .jpg","rolik_kzh_1840.02.001.016.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016.jpg",""
"Ролик КЖ 1840.02.001.016    .jpg","rolik_kzh_1840.02.001.016_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016_2.jpg","Yes"
"Ролик КЖ 1840.02.001.016   .jpg","rolik_kzh_1840.02.001.016_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016_3.jpg","Yes"
"Ролик КЖ 1840.02.001.016  .jpg","rolik_kzh_1840.02.001.016_4.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016_4.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016_4.jpg","Yes"
"Ролик КЖ 1840.02.001.016 .jpg","rolik_kzh_1840.02.001.016_5.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016_5.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016_5.jpg","Yes"
"Ролик КЖ 1840.02.001.016.jpg","rolik_kzh_1840.02.001.016_6.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016_6.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/rolik_kzh_1840.02.001.016_6.jpg","Yes"
"Ролик КЖ1842.02.001.025   .jpg","rolik_kzh1842.02.001.025.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/rolik_kzh1842.02.001.025.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/rolik_kzh1842.02.001.025.jpg",""
"Ролик КЖ1842.02.001.025  .jpg","rolik_kzh1842.02.001.025_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/rolik_kzh1842.02.001.025_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/rolik_kzh1842.02.001.025_2.jpg","Yes"
"Ролик КЖ1842.02.001.025 .jpg","rolik_kzh1842.02.001.025_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/rolik_kzh1842.02.001.025_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/rolik_kzh1842.02.001.025_3.jpg","Yes"
"Ролик КЖ1842.02.001.025.jpg","rolik_kzh1842.02.001.025_4.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/rolik_kzh1842.02.001.025_4.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/rolik_kzh1842.02.001.025_4.jpg","Yes"
"Ролики для люнета  .jpg","roliki_dlya_lyuneta.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/roliki_dlya_lyuneta.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/roliki_dlya_lyuneta.jpg",""
"Ролики для люнета .jpg","roliki_dlya_lyuneta_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/roliki_dlya_lyuneta_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/roliki_dlya_lyuneta_2.jpg","Yes"
"Ролики для люнета.jpg","roliki_dlya_lyuneta_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/roliki_dlya_lyuneta_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/roliki_dlya_lyuneta_3.jpg","Yes"
"Ролики полиуретановые к напольному люнету са983с10ф3  .jpg","roliki_poliuretanovye_k_napolnomu_lyunetu_sa983s10f3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/roliki_poliuretanovye_k_napolnomu_lyunetu_sa983s10f3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/roliki_poliuretanovye_k_napolnomu_lyunetu_sa983s10f3.jpg",""
"Ролики полиуретановые к напольному люнету са983с10ф3 .jpg","roliki_poliuretanovye_k_napolnomu_lyunetu_sa983s10f3_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/roliki_poliuretanovye_k_napolnomu_lyunetu_sa983s10f3_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/roliki_poliuretanovye_k_napolnomu_lyunetu_sa983s10f3_2.jpg","Yes"
"Ролики полиуретановые к напольному люнету са983с10ф3.jpg","roliki_poliuretanovye_k_napolnomu_lyunetu_sa983s10f3_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/roliki_poliuretanovye_k_napolnomu_lyunetu_sa983s10f3_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/roliki_poliuretanovye_k_napolnomu_lyunetu_sa983s10f3_3.jpg","Yes"
"Центр Ф100мм  .jpg","tsentr_f100mm.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/tsentr_f100mm.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/tsentr_f100mm.jpg",""
"Центр Ф100мм .jpg","tsentr_f100mm_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/tsentr_f100mm_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/tsentr_f100mm_2.jpg","Yes"
"Центр Ф100мм.jpg","tsentr_f100mm_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/tsentr_f100mm_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/tsentr_f100mm_3.jpg","Yes"
"Центр и переходная втулка Ф100.jpg","tsentr_i_perekhodnaya_vtulka_f100.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/tsentr_i_perekhodnaya_vtulka_f100.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/tsentr_i_perekhodnaya_vtulka_f100.jpg",""
"Центр и переходная втулкатФ100.jpg","tsentr_i_perekhodnaya_vtulkatf100.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/tsentr_i_perekhodnaya_vtulkatf100.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/tsentr_i_perekhodnaya_vtulkatf100.jpg",""
"ШВП-0.jpg","shvp-0.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shvp-0.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shvp-0.jpg",""
"ШВП-1.jpg","shvp-1.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shvp-1.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shvp-1.jpg",""
"ШВП-2.jpg","shvp-2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shvp-2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shvp-2.jpg",""
"ШВП-3.jpg","shvp-3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shvp-3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shvp-3.jpg",""
"ШВП-гайки.jpg","shvp-gayki.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shvp-gayki.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shvp-gayki.jpg",""
"Шестерня - 21Н983.20.160.jpg","shesternya_-_21n983.20.160.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shesternya_-_21n983.20.160.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shesternya_-_21n983.20.160.jpg",""
"Шестерня 1Н983.20.160  .jpg","shesternya_1n983.20.160.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shesternya_1n983.20.160.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shesternya_1n983.20.160.jpg",""
"Шестерня 1Н983.20.160 .jpg","shesternya_1n983.20.160_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shesternya_1n983.20.160_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shesternya_1n983.20.160_2.jpg","Yes"
"Шестерня 1Н983.20.160.jpg","shesternya_1n983.20.160_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shesternya_1n983.20.160_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shesternya_1n983.20.160_3.jpg","Yes"
"Шестерня 1Н983.20.293  .jpg","shesternya_1n983.20.293.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shesternya_1n983.20.293.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shesternya_1n983.20.293.jpg",""
"Шестерня 1Н983.20.293 .jpg","shesternya_1n983.20.293_2.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shesternya_1n983.20.293_2.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shesternya_1n983.20.293_2.jpg","Yes"
"Шестерня 1Н983.20.293.jpg","shesternya_1n983.20.293_3.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shesternya_1n983.20.293_3.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shesternya_1n983.20.293_3.jpg","Yes"
"Шпиндель1- 1658.03.198.jpg","shpindel1-_1658.03.198.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shpindel1-_1658.03.198.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shpindel1-_1658.03.198.jpg",""
"Шпиндель2- 1658.03.198.jpg","shpindel2-_1658.03.198.jpg","https://cdn.jsdelivr.net/gh/411231185-cmd/Foto-RSS@main/Foto-Directus-Watermark/shpindel2-_1658.03.198.jpg","https://raw.githubusercontent.com/411231185-cmd/Foto-RSS/main/Foto-Directus-Watermark/shpindel2-_1658.03.198.jpg",""
