=== ЛОГ СБОРКИ PromIndex-500-FINAL.yml (2026-05-29) ===

СВОДКА:
  Фото — точное совпадение : 37
  Фото — нечёткое          : 4
  Фото — по типу детали    : 0
  Фото — заглушка          : 358
  (уже имели фото, не тронуты): 101
  Описания обогащены z/m (из XLS): 45
  Кинематика не найдена (оставлено без z/m): 130

ДЕТАЛИ:
offer 311 | Вал коробки скоростей 2Н150.20.037 | КИНЕМАТИКА: не найдена (шифр 2n150.20.037) — описание оставлено без z/m
offer 312 | Колесо зубчатое 1М63.02.353 | ФОТО: exact: koleso_zubchatoe_1m63.02.353.jpg, koleso_zubchatoe_1m63.02.353_2.jpg, koleso_zubchatoe_1m63.02.353_3.jpg
offer 313 | Вилка 1М63Н.20.022 шпиндельной бабки станка 1М63Н | ФОТО: zaglushka: Zaglushka.jpg
offer 314 | Вал 1Н983.72.154 | ФОТО: zaglushka: Zaglushka.jpg
offer 314 | Вал 1Н983.72.154 | КИНЕМАТИКА: не найдена (шифр 1n983.72.154) — описание оставлено без z/m
offer 315 | Шарико-винтовая пара (ШВП) СА630С30Ф3.55А.100 | ФОТО: zaglushka: Zaglushka.jpg
offer 316 | Вал 1М63.21.367 | ФОТО: zaglushka: Zaglushka.jpg
offer 316 | Вал 1М63.21.367 | КИНЕМАТИКА: не найдена (шифр 1m63.21.367) — описание оставлено без z/m
offer 317 | Вал 1Н65РФ3.20.211 | ФОТО: zaglushka: Zaglushka.jpg
offer 317 | Вал 1Н65РФ3.20.211 | КИНЕМАТИКА: не найдена (шифр 1n65pf3.20.211) — описание оставлено без z/m
offer 318 | Вал 16Р25В.50.186 | ФОТО: zaglushka: Zaglushka.jpg
offer 318 | Вал 16Р25В.50.186 | КИНЕМАТИКА: не найдена (шифр 16p25v.50.186) — описание оставлено без z/m
offer 319 | Шарико-винтовая пара (ШВП) 16К20Т1.154.000.000/010/020 | ФОТО: zaglushka: Zaglushka.jpg
offer 320 | Шарико-винтовая пара (ШВП) СА630С30Ф3-18.004.02 | ФОТО: zaglushka: Zaglushka.jpg
offer 321 | Вал 16А20ФЗ.025000.001 | ФОТО: zaglushka: Zaglushka.jpg
offer 321 | Вал 16А20ФЗ.025000.001 | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 322 | Вал 163.07.285 | ФОТО: zaglushka: Zaglushka.jpg
offer 322 | Вал 163.07.285 | КИНЕМАТИКА: не найдена (шифр 163.07.285) — описание оставлено без z/m
offer 323 | Вал 2825П.24.161 коробки подач станка 2825П | ФОТО: zaglushka: Zaglushka.jpg
offer 323 | Вал 2825П.24.161 коробки подач станка 2825П | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 324 | Вал 16К20Ф.023000.002 | ФОТО: zaglushka: Zaglushka.jpg
offer 324 | Вал 16К20Ф.023000.002 | КИНЕМАТИКА: не найдена (шифр 16k20f.023000.002) — описание оставлено без z/m
offer 325 | Шарико-винтовая пара (ШВП) 16К30Ф302.55.000 | ФОТО: zaglushka: Zaglushka.jpg
offer 326 | Вал 53А11.22.211 коробки скоростей станка 53А11 | ФОТО: zaglushka: Zaglushka.jpg
offer 326 | Вал 53А11.22.211 коробки скоростей станка 53А11 | КИНЕМАТИКА: не найдена (шифр 53a11.22.211) — описание оставлено без z/m
offer 327 | Вал 1Н983.20.297 для токарного трубонарезного станка 1Н983 | ФОТО: zaglushka: Zaglushka.jpg
offer 327 | Вал 1Н983.20.297 для токарного трубонарезного станка 1Н983 | КИНЕМАТИКА: не найдена (шифр 1n983.20.297) — описание оставлено без z/m
offer 328 | Шарико-винтовая пара (ШВП) 52.02.20.600БА | ФОТО: zaglushka: Zaglushka.jpg
offer 329 | Вал 6Д82Г.20.021 коробки скоростей станка 6Д82Г | ФОТО: zaglushka: Zaglushka.jpg
offer 329 | Вал 6Д82Г.20.021 коробки скоростей станка 6Д82Г | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 330 | Вилка  1М63.21.028 | ФОТО: zaglushka: Zaglushka.jpg
offer 331 | Вал 6М12П.31.56В для поворотной головки станка 6М12П | ФОТО: zaglushka: Zaglushka.jpg
offer 331 | Вал 6М12П.31.56В для поворотной головки станка 6М12П | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 332 | Колесо зубчатое 1М63.02.294 | ФОТО: zaglushka: Zaglushka.jpg
offer 333 | Вал 2850П.64.151 привода стола станка 2850П | ФОТО: zaglushka: Zaglushka.jpg
offer 333 | Вал 2850П.64.151 привода стола станка 2850П | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 334 | Вал 1М64.60.162 | ФОТО: zaglushka: Zaglushka.jpg
offer 334 | Вал 1М64.60.162 | КИНЕМАТИКА: не найдена (шифр 1m64.60.162) — описание оставлено без z/m
offer 335 | Вал 1Н983.20.289 для трубонарезного станка 1Н983 | ФОТО: zaglushka: Zaglushka.jpg
offer 335 | Вал 1Н983.20.289 для трубонарезного станка 1Н983 | КИНЕМАТИКА: не найдена (шифр 1n983.20.289) — описание оставлено без z/m
offer 336 | Валик-рейка 1М63.02.439 | ФОТО: zaglushka: Zaglushka.jpg
offer 337 | Вилка 1М63.02.072 | ФОТО: zaglushka: Zaglushka.jpg
offer 338 | Вал 6Т82Г-1.60.341А привода стола станка 6Т82Г-1 | ФОТО: zaglushka: Zaglushka.jpg
offer 338 | Вал 6Т82Г-1.60.341А привода стола станка 6Т82Г-1 | КИНЕМАТИКА: не найдена (шифр 1.60.341) — описание оставлено без z/m
offer 339 | Колесо зубчатое 1М63.21.231 | ФОТО: zaglushka: Zaglushka.jpg
offer 339 | Колесо зубчатое 1М63.21.231 | КИНЕМАТИКА: z = 22, b = 54 мм (источник: кинематическая таблица станка 1М63 (077003d5))
offer 340 | Вал 6Т82Ш-1.150.256 шпиндельной головки  станка 6Т82Ш-1 | ФОТО: zaglushka: Zaglushka.jpg
offer 341 | Винт кареточный с гайкой для станка ДИП300, 1М63, 1М63Н | ФОТО: zaglushka: Zaglushka.jpg
offer 342 | Вал 2825П.20.185 коробки скоростей станка 2825П | ФОТО: zaglushka: Zaglushka.jpg
offer 342 | Вал 2825П.20.185 коробки скоростей станка 2825П | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 343 | Вал 2825П.24.180 коробки подач станка 2825П | ФОТО: zaglushka: Zaglushka.jpg
offer 343 | Вал 2825П.24.180 коробки подач станка 2825П | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 344 | Вал 6Т82Г.30.252 коробки скоростей станка 6Т82Г, 6Т12 | ФОТО: zaglushka: Zaglushka.jpg
offer 344 | Вал 6Т82Г.30.252 коробки скоростей станка 6Т82Г, 6Т12 | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 345 | Шарико-винтовая пара (ШВП) 16М30Ф3.55.000 | ФОТО: zaglushka: Zaglushka.jpg
offer 346 | Вал 1Н983.40.183 | ФОТО: zaglushka: Zaglushka.jpg
offer 346 | Вал 1Н983.40.183 | КИНЕМАТИКА: не найдена (шифр 1n983.40.183) — описание оставлено без z/m
offer 347 | Вал 1А64.01.212 | ФОТО: zaglushka: Zaglushka.jpg
offer 347 | Вал 1А64.01.212 | КИНЕМАТИКА: не найдена (шифр 1a64.01.212) — описание оставлено без z/m
offer 348 | Вал 16К20Ф.023.000.005 | ФОТО: zaglushka: Zaglushka.jpg
offer 348 | Вал 16К20Ф.023.000.005 | КИНЕМАТИКА: не найдена (шифр 16k20f.023.000) — описание оставлено без z/m
offer 349 | Вал 6Т82Г-1.60.419 механизма стола станка 6Т82Г-1 | ФОТО: zaglushka: Zaglushka.jpg
offer 349 | Вал 6Т82Г-1.60.419 механизма стола станка 6Т82Г-1 | КИНЕМАТИКА: не найдена (шифр 1.60.419) — описание оставлено без z/m
offer 350 | Шарико-винтовая пара (ШВП) СВ141П.33.00 | ФОТО: zaglushka: Zaglushka.jpg
offer 351 | Вал 1А63.01.184 | ФОТО: zaglushka: Zaglushka.jpg
offer 351 | Вал 1А63.01.184 | КИНЕМАТИКА: не найдена (шифр 1a63.01.184) — описание оставлено без z/m
offer 352 | Вал 1М63.21.214 | ФОТО: zaglushka: Zaglushka.jpg
offer 352 | Вал 1М63.21.214 | КИНЕМАТИКА: не найдена (шифр 1m63.21.214) — описание оставлено без z/m
offer 353 | Ось 163.01А.173 | ФОТО: zaglushka: Zaglushka.jpg
offer 353 | Ось 163.01А.173 | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 354 | Колесо зубчатое 1М63.02.348 | ФОТО: zaglushka: Zaglushka.jpg
offer 354 | Колесо зубчатое 1М63.02.348 | КИНЕМАТИКА: z = 31, m = 3, b = 16 мм (источник: кинематическая таблица станка 1М63 (077003d5))
offer 355 | Вал 1Н983.20.179 | ФОТО: zaglushka: Zaglushka.jpg
offer 355 | Вал 1Н983.20.179 | КИНЕМАТИКА: не найдена (шифр 1n983.20.179) — описание оставлено без z/m
offer 356 | Вал 16К40.51Э/3.150 | ФОТО: zaglushka: Zaglushka.jpg
offer 356 | Вал 16К40.51Э/3.150 | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 357 | Колесо зубчатое 1М63.21.228 | ФОТО: zaglushka: Zaglushka.jpg
offer 358 | Вал 1Н983.11.159 | ФОТО: zaglushka: Zaglushka.jpg
offer 358 | Вал 1Н983.11.159 | КИНЕМАТИКА: не найдена (шифр 1n983.11.159) — описание оставлено без z/m
offer 359 | Шпиндель У01.30.151 задней бабки станка 16К40 | ФОТО: zaglushka: Zaglushka.jpg
offer 360 | Револьверная головка 1П756ДФ3.39.000 | ФОТО: zaglushka: Zaglushka.jpg
offer 361 | Колесо зубчатое 1М63Н.20.157 | ФОТО: zaglushka: Zaglushka.jpg
offer 362 | Шарико-винтовая пара (ШВП) РТ755Ф3.63.000 | ФОТО: zaglushka: Zaglushka.jpg
offer 363 | Колесо зубчатое 1М63.02.227 | ФОТО: zaglushka: Zaglushka.jpg
offer 363 | Колесо зубчатое 1М63.02.227 | КИНЕМАТИКА: z = 70, m = 2, b = 12 мм (источник: кинематическая таблица станка 1М63 (077003d5))
offer 364 | Вал 1Н983.20.186 | ФОТО: zaglushka: Zaglushka.jpg
offer 364 | Вал 1Н983.20.186 | КИНЕМАТИКА: не найдена (шифр 1n983.20.186) — описание оставлено без z/m
offer 365 | Вал 6Т82Г.30.251 коробки скоростей станка 6Т82Г | ФОТО: zaglushka: Zaglushka.jpg
offer 365 | Вал 6Т82Г.30.251 коробки скоростей станка 6Т82Г | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 366 | Шарико-винтовая пара (ШВП) 2С132ПМФ2.39.000 | ФОТО: zaglushka: Zaglushka.jpg
offer 367 | Вал 1М63.71.198 | ФОТО: zaglushka: Zaglushka.jpg
offer 367 | Вал 1М63.71.198 | КИНЕМАТИКА: не найдена (шифр 1m63.71.198) — описание оставлено без z/m
offer 368 | Колесо зубчатое 1М63.21.395 | ФОТО: zaglushka: Zaglushka.jpg
offer 369 | Шарико-винтовая пара (ШВП) 52.02.30.600А | ФОТО: zaglushka: Zaglushka.jpg
offer 370 | Вал 6Р82.30.65 коробки скоростей станка 6Р82, 6Р12 | ФОТО: zaglushka: Zaglushka.jpg
offer 370 | Вал 6Р82.30.65 коробки скоростей станка 6Р82, 6Р12 | КИНЕМАТИКА: не найдена (шифр 6p82.30.65) — описание оставлено без z/m
offer 371 | Вал 6Т82Г-1.60.279В механизма стола станка 6Т82Г-1 | ФОТО: zaglushka: Zaglushka.jpg
offer 371 | Вал 6Т82Г-1.60.279В механизма стола станка 6Т82Г-1 | КИНЕМАТИКА: не найдена (шифр 1.60.279) — описание оставлено без z/m
offer 372 | Вал 1Н983.20.268 | ФОТО: zaglushka: Zaglushka.jpg
offer 372 | Вал 1Н983.20.268 | КИНЕМАТИКА: не найдена (шифр 1n983.20.268) — описание оставлено без z/m
offer 373 | Вилка 1М63Н.02.037 | ФОТО: zaglushka: Zaglushka.jpg
offer 374 | 4-х кулачковые механизированные патроны для обработки заготовок | ФОТО: zaglushka: Zaglushka.jpg
offer 375 | Поставка и изготовление патронов для станков — токарные и специальные патроны | ФОТО: zaglushka: Zaglushka.jpg
offer 376 | Поставка подшипников для станков — шариковые, роликовые и упорные подшипники | ФОТО: zaglushka: Zaglushka.jpg
offer 377 | Изготовление и восстановление направляющих для станков под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 378 | Шпиндельные гайки для токарных станков 1М63, 1М63Н, ДИП300, 16К40 | ФОТО: zaglushka: Zaglushka.jpg
offer 379 | Блок шестерен коробки подач токарного станка — назначение и подбор | ФОТО: zaglushka: Zaglushka.jpg
offer 379 | Блок шестерен коробки подач токарного станка — назначение и подбор | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 380 | Изготовление гаек для станков — маточные, регулировочные и специальные гайки под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 381 | Шестерня сварная для фрезерного станка FU450 | ФОТО: zaglushka: Zaglushka.jpg
offer 381 | Шестерня сварная для фрезерного станка FU450 | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 382 | Изготовление муфт для станков — кулачковые, фрикционные и обгонные муфты под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 383 | Изготовление зубчатых блоков для станков — блоки шестерён под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 383 | Изготовление зубчатых блоков для станков — блоки шестерён под заказ | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 384 | Изготовление валов для станков — вал‑шестерни, шлицевые и приводные валы под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 384 | Изготовление валов для станков — вал‑шестерни, шлицевые и приводные валы под заказ | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 385 | Изготовление роликов для накатных станков — упрочняющие и сглаживающие ролики под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 386 | Поставка и изготовление центров для токарных станков — центры с конусом Морзе | ФОТО: zaglushka: Zaglushka.jpg
offer 387 | Изготовление суппортов для токарных станков — суппорты в сборе под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 388 | Изготовление винтов для станков — ходовые, винты подач и специальные винты под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 389 | Изготовление планшайб для токарных станков — планшайбы под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 390 | Изготовление пиноли для станков — пиноль задней бабки под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 391 | Изготовление роликов для накатных станков РТ301, РТ917, КЖ1840, КЖ1841, КЖ1842, КЖ1843, КЖ1844) | ФОТО: zaglushka: Zaglushka.jpg
offer 392 | Изготовление ШВП для станков — шарико‑винтовые пары под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 393 | Изготовление шестерён для станков — зубчатые колёса и шестерни под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 393 | Изготовление шестерён для станков — зубчатые колёса и шестерни под заказ | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 394 | Шестерни для Китайских станков (произведено в РФ) | ФОТО: zaglushka: Zaglushka.jpg
offer 394 | Шестерни для Китайских станков (произведено в РФ) | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 395 | Изготовление втулок для станков — переходные, опорные и направляющие втулки под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 396 | Изготовление люнетов для токарных станков — неподвижные и подвижные люнеты под заказ | ФОТО: zaglushka: Zaglushka.jpg
offer 397 | Зубчатое колесо пятой оси m-5 z-50 165.02.439 (Для станков 1М65 1Н65 ДИП500 165) | ФОТО: zaglushka: Zaglushka.jpg
offer 398 | Поддержка винта-вала 1М63 11 001 (Для станков 1М63) | ФОТО: zaglushka: Zaglushka.jpg
offer 398 | Поддержка винта-вала 1М63 11 001 (Для станков 1М63) | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 399 | Блок шестерня четвертой оси m-4 | ФОТО: zaglushka: Zaglushka.jpg
offer 399 | Блок шестерня четвертой оси m-4 | КИНЕМАТИКА: не найдена (шифр None) — описание оставлено без z/m
offer 409 | БРЕНД: удалено упоминание стороннего завода «Станкосервис» из <name>
